tweet_id,retweet_count,favorite_count
732375214819057664,2480,7979
732005617171337216,5334,14720
731285275100512256,981,3445
731156023742988288,1251,3796
730924654643314689,1949,6074
730573383004487680,2104,4840
730427201120833536,1034,3439
730211855403241472,1047,3772
730196704625098752,1873,4784
729854734790754305,1110,3979
729838605770891264,379,1701
729823566028484608,1230,3923
729463711119904772,2287,5720
729113531270991872,319,1852
728986383096946689,810,3100
728760639972315136,1678,4613
728751179681943552,669,2719
728653952833728512,1021,3272
728409960103686147,1972,4847
728387165835677696,947,3649
728046963732717569,1181,4242
728035342121635841,1646,4507
728015554473250816,1089,4061
727685679342333952,634,2924
727644517743104000,1723,5803
727524757080539137,1203,4417
727314416056803329,730,3295
727286334147182592,799,3007
727175381690781696,1365,3863
727155742655025152,1311,3575
726935089318363137,2417,6779
726887082820554753,1504,3790
726828223124897792,990,3517
726224900189511680,1127,4369
725842289046749185,2633,6985
725786712245440512,1355,4113
725729321944506368,1758,5136
725458796924002305,609,1391
724983749226668032,1292,3681
724771698126512129,625,2316
724405726123311104,1628,5207
724049859469295616,1751,4267
724046343203856385,546,2624
724004602748780546,1529,4115
723912936180330496,1218,3836
723688335806480385,2897,7570
723673163800948736,873,2968
723179728551723008,1838,5235
722974582966214656,1541,4054
722613351520608256,1616,4895
721503162398597120,1814,4561
721001180231503872,602,2496
720785406564900865,757,3074
720775346191278080,656,2427
720415127506415616,1479,4069
720389942216527872,2467,6280
720340705894408192,964,2823
720059472081784833,1108,3807
720043174954147842,1976,4845
719991154352222208,1719,4778
719704490224398336,1409,4479
719551379208073216,1876,4981
719367763014393856,730,2762
719339463458033665,1212,4370
719332531645071360,934,3382
718971898235854848,1061,3438
718939241951195136,1733,5182
718631497683582976,7926,18618
718613305783398402,475,2404
718540630683709445,1000,2418
718460005985447936,516,2658
718454725339934721,1491,4795
718246886998687744,495,1888
718234618122661888,978,3811
717841801130979328,596,2420
717790033953034240,1093,2841
717537687239008257,1828,5709
717428917016076293,441,1592
717421804990701568,829,3122
717047459982213120,1903,6208
717009362452090881,948,3205
716802964044845056,1155,4228
716791146589110272,1555,8049
716730379797970944,420,1215
716447146686459905,5786,12887
716439118184652801,205,2347
716285507865542656,1042,2734
716080869887381504,1872,6669
715928423106027520,865,3148
715758151270801409,1413,3669
715733265223708672,1665,4598
715704790270025728,559,2754
715696743237730304,1271,3858
715680795826982913,1593,4250
715360349751484417,1540,5400
715342466308784130,686,3002
715220193576927233,639,2391
715200624753819648,1855,5072
715009755312439296,1211,4097
714982300363173890,1018,3685
714962719905021952,4201,7254
714957620017307648,1394,4076
714631576617938945,982,3232
714606013974974464,914,3586
714485234495041536,1110,2651
714258258790387713,713,2987
714251586676113411,823,3235
714214115368108032,857,2236
714141408463036416,1379,4269
713919462244790272,780,3250
713909862279876608,530,1869
713900603437621249,734,2799
713761197720473600,1354,4804
713411074226274305,1283,4386
713177543487135744,2794,7131
713175907180089344,1455,4404
712809025985978368,6637,18817
712717840512598017,4910,12184
712668654853337088,1199,4132
712438159032893441,1543,5257
712309440758808576,25,241
712097430750289920,1018,3729
712092745624633345,874,2905
712085617388212225,479,3231
712065007010385924,612,2241
711998809858043904,125,0
711968124745228288,2269,7954
711743778164514816,973,2804
711732680602345472,4061,8727
711694788429553666,18092,32456
711652651650457602,901,3809
711363825979756544,1119,3604
711306686208872448,726,3259
711008018775851008,604,2961
710997087345876993,1373,4514
710844581445812225,680,2515
710833117892898816,525,2658
710658690886586372,552,2280
710609963652087808,2345,4739
710588934686908417,1842,4483
710296729921429505,727,2350
710283270106132480,516,2125
710272297844797440,1235,4483
710269109699739648,1107,2369
710153181850935296,878,2864
710140971284037632,869,2721
710117014656950272,1967,5419
709918798883774466,1073,3445
709901256215666688,99,656
709852847387627521,1187,3476
709566166965075968,1191,3508
709556954897764353,1056,3252
709519240576036864,235,1476
709449600415961088,562,2197
709409458133323776,671,2589
709225125749587968,567,2383
709207347839836162,5718,12381
709198395643068416,636,2405
709179584944730112,663,1980
709158332880297985,411,2010
709042156699303936,1608,4683
708853462201716736,652,1778
708845821941387268,891,2944
708834316713893888,494,1664
708810915978854401,6833,16285
708738143638450176,799,2719
708711088997666817,709,2503
708479650088034305,671,2515
708469915515297792,804,3066
708400866336894977,9923,15792
708356463048204288,1299,3541
708349470027751425,727,2314
708149363256774660,1535,4231
708130923141795840,840,3342
708119489313951744,971,2662
708109389455101952,543,1923
708026248782585858,1904,4340
707995814724026368,1113,3095
707983188426153984,2,50
707969809498152960,956,2677
707776935007539200,947,3241
707741517457260545,608,2460
707738799544082433,2434,4034
707693576495472641,980,3362
707629649552134146,860,2545
707610948723478529,6271,16793
707420581654872064,689,2246
707411934438625280,592,2281
707387676719185920,1272,3456
707377100785885184,1079,3240
707315916783140866,632,2446
707297311098011648,777,2742
707059547140169728,664,2566
707038192327901184,779,2162
707021089608753152,1341,4034
707014260413456384,592,2293
706904523814649856,7769,14425
706901761596989440,588,2034
706681918348251136,963,3265
706644897839910912,1076,2545
706593038911545345,628,2131
706538006853918722,1411,3446
706516534877929472,1024,3084
706346369204748288,913,3411
706310011488698368,7833,21070
706291001778950144,474,1678
706265994973601792,925,2702
706169069255446529,2185,3866
706166467411222528,1585,5105
706153300320784384,382,1469
705975130514706432,723,3069
705970349788291072,884,3141
705898680587526145,542,2341
705786532653883392,513,1910
705591895322394625,1140,3132
705475953783398401,898,2929
705442520700944385,1609,4382
705428427625635840,1665,3779
705239209544720384,744,2972
705223444686888960,792,2565
705102439679201280,513,2120
705066031337840642,615,2160
704871453724954624,1105,4226
704859558691414016,535,2225
704847917308362754,1507,5010
704819833553219584,975,2612
704761120771465216,2886,6572
704499785726889984,1004,2883
704491224099647488,78,744
704480331685040129,1058,3350
704364645503647744,3513,7905
704347321748819968,347,1565
704134088924532736,453,1493
704113298707505153,566,1832
704054845121142784,907,2892
703774238772166656,455,1824
703769065844768768,1132,3239
703631701117943808,676,2553
703611486317502464,1515,3803
703425003149250560,1353,3771
703407252292673536,689,2417
703382836347330562,1133,3479
703356393781329922,382,1900
703268521220972544,545,1959
703079050210877440,3042,7312
703041949650034688,12344,26083
702932127499816960,719,2551
702899151802126337,448,1598
702684942141153280,1067,3193
702671118226825216,551,2175
702598099714314240,3398,12129
702539513671897089,949,2856
702332542343577600,1529,3143
702321140488925184,1031,3247
702276748847800320,760,2436
702217446468493312,1325,4721
701981390485725185,983,3416
701952816642965504,1014,3809
701889187134500865,1372,3507
701805642395348998,1656,3384
701601587219795968,445,2073
701570477911896070,917,2780
701545186879471618,604,2631
701214700881756160,5049,12085
700890391244103680,560,2194
700864154249383937,612,2568
700847567345688576,501,2436
700796979434098688,930,2416
700747788515020802,9203,22596
700518061187723268,788,2582
700505138482569216,563,2266
700462010979500032,1770,4087
700167517596164096,725,2604
700151421916807169,665,2220
700143752053182464,2686,7460
700062718104104960,684,2622
700029284593901568,581,2052
700002074055016451,1325,3286
699801817392291840,939,3031
699788877217865730,505,2209
699779630832685056,1220,2712
699775878809702401,601,1938
699691744225525762,4564,10183
699446877801091073,2589,5891
699434518667751424,509,2142
699423671849451520,321,1344
699413908797464576,621,2058
699370870310113280,439,1870
699323444782047232,854,3122
699088579889332224,625,2222
699079609774645248,646,2426
699072405256409088,1182,2944
699060279947165696,1779,3710
699036661657767936,1188,2579
698989035503689728,964,3310
698953797952008193,891,2651
698907974262222848,618,2515
698710712454139905,676,2441
698703483621523456,375,1434
698635131305795584,336,1283
698549713696649216,618,2298
698355670425473025,443,1833
698342080612007937,946,2249
698262614669991936,1976,4714
698195409219559425,5918,16609
698178924120031232,733,2783
697995514407682048,330,1500
697990423684476929,1287,3255
697943111201378304,670,2361
697881462549430272,1164,2983
697630435728322560,537,1727
697616773278015490,1001,3125
697596423848730625,1249,2985
697575480820686848,496,2024
697516214579523584,1102,2036
697482927769255936,666,2392
697463031882764288,1387,3386
697270446429966336,1856,4648
697259378236399616,994,3268
697255105972801536,1152,3008
697242256848379904,664,2492
696900204696625153,1009,3139
696894894812565505,674,2328
696886256886657024,1779,4808
696877980375769088,705,2419
696754882863349760,358,1472
696744641916489729,930,2044
696713835009417216,646,2352
696518437233913856,1694,3869
696490539101908992,140,1202
696488710901260288,1010,2492
696405997980676096,1147,3169
696100768806522880,646,1911
695816827381944320,1150,2988
695794761660297217,756,3134
695767669421768709,735,1841
695629776980148225,2069,4512
695446424020918272,1794,4352
695409464418041856,3534,8589
695314793360662529,1437,3597
695095422348574720,609,2606
695074328191332352,1086,2813
695064344191721472,584,1585
695051054296211456,784,2636
694925794720792577,910,2672
694905863685980160,930,2724
694669722378485760,14228,35466
694356675654983680,284,1485
694352839993344000,610,2010
694342028726001664,479,1563
694329668942569472,497,1984
694206574471057408,2019,4126
694183373896572928,918,2928
694001791655137281,1018,3374
693993230313091072,397,1855
693942351086120961,366,1730
693647888581312512,579,2662
693644216740769793,122,1335
693642232151285760,407,2512
693629975228977152,786,2418
693622659251335168,370,1521
693590843962331137,1938,4999
693582294167244802,243,1630
693486665285931008,629,1759
693280720173801472,1221,3318
693267061318012928,805,2358
693262851218264065,493,2197
693231807727280129,727,2844
693155686491000832,3176,7805
693109034023534592,605,1698
693095443459342336,454,1839
692919143163629568,742,2653
692905862751522816,857,2403
692901601640583168,597,1745
692894228850999298,792,2244
692828166163931137,874,2845
692752401762250755,3602,6753
692568918515392513,1519,4323
692535307825213440,1345,3139
692530551048294401,409,1813
692423280028966913,225,1470
692417313023332352,3431,9282
692187005137076224,810,2511
692158366030913536,781,2131
692142790915014657,389,1633
692041934689402880,1257,3383
692017291282812928,948,2862
691820333922455552,1638,3923
691793053716221953,4182,8055
691756958957883396,987,2822
691675652215414786,502,1939
691483041324204033,559,2371
691459709405118465,1127,4006
691444869282295808,843,2625
691416866452082688,7553,19136
691321916024623104,655,2542
691096613310316544,873,2937
691090071332753408,331,1703
690989312272396288,2838,5852
690959652130045952,1234,3547
690938899477221376,1933,4050
690932576555528194,1005,3254
690735892932222976,1255,3747
690728923253055490,511,2155
690690673629138944,811,2309
690649993829576704,277,1289
690607260360429569,18,294
690597161306841088,598,1938
690400367696297985,447,1871
690374419777196032,841,3227
690360449368465409,872,2647
690348396616552449,513,1496
690248561355657216,413,1662
690021994562220032,1020,2763
690015576308211712,727,2470
690005060500217858,1673,3629
689999384604450816,365,1405
689993469801164801,445,1452
689977555533848577,440,1354
689905486972461056,692,2420
689877686181715968,1151,3014
689835978131935233,742,2156
689661964914655233,922,3194
689659372465688576,3819,10288
689623661272240129,633,2212
689599056876867584,5460,11536
689557536375177216,451,2023
689517482558820352,1416,3366
689289219123089408,930,2240
689283819090870273,1088,3234
689280876073582592,702,1962
689275259254616065,242,1135
689255633275777024,1071,2527
689154315265683456,991,3052
689143371370250240,506,2006
688916208532455424,857,2684
688908934925697024,755,2094
688898160958271489,774,2073
688894073864884227,682,2226
688828561667567616,366,1367
688804835492233216,191,955
688789766343622656,656,2200
688547210804498433,689,2571
688519176466644993,718,2298
688385280030670848,4439,9200
688211956440801280,822,2222
688179443353796608,578,2123
688116655151435777,765,2800
688064179421470721,357,1716
687841446767013888,2482,5402
687826841265172480,1111,2723
687818504314159109,938,2455
687807801670897665,712,2379
687732144991551489,659,1744
687704180304273409,833,2410
687664829264453632,507,1923
687494652870668288,570,1881
687480748861947905,236,1583
687476254459715584,528,1969
687460506001633280,540,2041
687399393394311168,611,1871
687317306314240000,9084,19973
687312378585812992,1879,4317
687127927494963200,2245,5384
687124485711986689,499,2151
687109925361856513,2435,5741
687102708889812993,966,2323
687096057537363968,599,2217
686947101016735744,3156,8553
686760001961103360,1366,3483
686749460672679938,1441,3440
686730991906516992,1188,4101
686683045143953408,790,2798
686618349602762752,1350,3671
686606069955735556,538,1871
686394059078897668,682,1721
686386521809772549,871,3225
686377065986265092,558,2186
686358356425093120,662,2168
686286779679375361,1647,3967
686050296934563840,724,2194
686035780142297088,115,1138
686034024800862208,1133,3055
686007916130873345,405,2458
686003207160610816,617,1809
685973236358713344,517,2080
685943807276412928,586,1615
685906723014619143,2853,7432
685681090388975616,123,2013
685667379192414208,560,2339
685663452032069632,1440,3200
685641971164143616,771,2914
685547936038666240,15458,32644
685532292383666176,1145,3010
685325112850124800,3927,9368
685321586178670592,630,2629
685315239903100929,1033,3282
685307451701334016,438,2054
685268753634967552,1188,3067
685198997565345792,662,2324
685169283572338688,1413,4071
684969860808454144,365,2366
684959798585110529,3090,6769
684940049151070208,1038,3188
684926975086034944,457,3464
684914660081053696,1436,3485
684902183876321280,522,1856
684880619965411328,801,2069
684830982659280897,21440,34711
684800227459624960,992,2715
684594889858887680,3462,8818
684588130326986752,1393,4080
684567543613382656,1200,2988
684538444857667585,939,2622
684481074559381504,1157,3850
684460069371654144,557,1962
684241637099323392,3241,8061
684225744407494656,207,1214
684222868335505415,1353,3779
684200372118904832,1023,2132
684195085588783105,505,1889
684188786104872960,1157,3461
684177701129875456,657,1994
684147889187209216,1498,2955
684122891630342144,464,1988
684097758874210310,1413,4073
683857920510050305,1112,3766
683852578183077888,340,1917
683849932751646720,952,2582
683834909291606017,1098,2596
683828599284170753,1055,2766
683773439333797890,1333,3313
683742671509258241,3260,6408
683515932363329536,2854,7263
683498322573824003,953,3149
683481228088049664,988,2632
683462770029932544,666,2406
683449695444799489,1588,3850
683391852557561860,2375,7561
683357973142474752,904,2878
683142553609318400,1034,2842
683111407806746624,900,3369
683098815881154561,652,2147
683078886620553216,558,1974
683030066213818368,730,2144
682962037429899265,16366,36450
682808988178739200,167,1762
682788441537560576,1099,2452
682750546109968385,432,1503
682697186228989953,356,1307
682662431982772225,1070,3033
682638830361513985,592,2058
682429480204398592,1141,3406
682406705142087680,1748,7481
682393905736888321,662,2214
682389078323662849,454,1641
682303737705140231,961,3026
682259524040966145,1191,4097
682242692827447297,1148,3215
682088079302213632,9749,18045
682059653698686977,1661,4887
682047327939461121,923,3160
682032003584274432,1979,6508
682003177596559360,1505,3094
681981167097122816,1020,2783
681891461017812993,806,2448
681694085539872773,4012,12676
681679526984871937,433,1755
681654059175129088,913,2616
681610798867845120,460,1878
681579835668455424,1282,3519
681523177663676416,5693,14155
681340665377193984,275,1630
681339448655802368,4037,9186
681320187870711809,733,2620
681302363064414209,1796,3897
681297372102656000,941,3179
681281657291280384,1087,3199
681261549936340994,266,1441
681242418453299201,524,1471
681231109724700672,479,2383
681193455364796417,1460,3662
680970795137544192,645,2398
680959110691590145,1980,4536
680940246314430465,1040,3174
680934982542561280,430,2068
680913438424612864,614,2378
680889648562991104,358,1746
680836378243002368,1300,3423
680805554198020098,657,2133
680801747103793152,809,2358
680798457301471234,1018,2817
680609293079592961,689,2600
680583894916304897,1315,3582
680497766108381184,1883,4193
680494726643068929,480,1700
680473011644985345,734,2514
680440374763077632,494,1428
680221482581123072,290,1453
680206703334408192,1150,2799
680191257256136705,494,2119
680176173301628928,1530,3850
680161097740095489,724,2297
680145970311643136,1717,3563
680130881361686529,929,2262
680115823365742593,894,2687
680100725817409536,1353,3530
680085611152338944,8866,12673
680070545539371008,850,2552
679877062409191424,641,1967
679872969355714560,652,2161
679862121895714818,609,2422
679854723806179328,1209,2816
679844490799091713,751,2336
679828447187857408,13806,35809
679777920601223168,1085,3058
679736210798047232,779,2069
679729593985699840,813,2144
679722016581222400,460,1639
679530280114372609,2053,4728
679527802031484928,712,2605
679511351870550016,1245,3316
679503373272485890,1443,3126
679475951516934144,627,2065
679462823135686656,18484,31116
679405845277462528,1185,2338
679158373988876288,7897,20969
679148763231985668,1011,2732
679132435750195208,1136,2932
679111216690831360,2535,5868
679062614270468097,7928,16693
679047485189439488,655,2209
679001094530465792,1198,2782
678991772295516161,1136,2264
678969228704284672,448,1621
678800283649069056,882,2525
678798276842360832,1142,3407
678774928607469569,888,2763
678767140346941444,1334,3467
678764513869611008,466,1607
678755239630127104,3215,6991
678740035362037760,1645,3694
678708137298427904,2378,5505
678675843183484930,1430,2810
678643457146150913,400,2014
678446151570427904,1509,3932
678424312106393600,2490,5374
678410210315247616,1767,4137
678399652199309312,31111,77920
678396796259975168,407,1566
678389028614488064,413,1837
678380236862578688,891,2392
678341075375947776,527,1703
678334497360859136,249,1285
678278586130948096,5961,11232
678255464182861824,357,1561
678023323247357953,374,1876
678021115718029313,6196,13369
677961670166224897,1648,3353
677918531514703872,397,1319
677895101218201600,2024,4742
677716515794329600,960,2993
677700003327029250,1416,3320
677698403548192770,311,1209
677687604918272002,830,2444
677673981332312066,1464,3269
677662372920729601,931,1912
677644091929329666,782,1816
677573743309385728,689,2088
677565715327688705,453,1274
677557565589463040,1123,2400
677547928504967168,3594,6809
677530072887205888,223,1045
677335745548390400,1733,2981
677334615166730240,279,1316
677331501395156992,232,1064
677328882937298944,1467,3570
677314812125323265,521,1610
677301033169788928,391,1210
677269281705472000,693,1937
677228873407442944,1600,3472
677187300187611136,897,2686
676975532580409345,1043,2717
676957860086095872,796,2191
676949632774234114,387,1275
676948236477857792,846,2113
676946864479084545,359,1693
676942428000112642,732,2028
676936541936185344,4795,12438
676916996760600576,1768,2915
676897532954456065,708,2199
676864501615042560,690,2050
676821958043033607,15159,22395
676819651066732545,647,1777
676811746707918848,413,1390
676776431406465024,1973,4882
676617503762681856,933,2820
676613908052996102,194,1054
676606785097199616,419,1844
676603393314578432,373,1133
676593408224403456,2101,4446
676590572941893632,119,895
676588346097852417,759,2256
676582956622721024,265,1163
676575501977128964,1088,2514
676533798876651520,538,1829
676496375194980353,519,1481
676470639084101634,4542,11307
676440007570247681,644,1678
676430933382295552,335,1364
676263575653122048,527,2030
676237365392908289,280,1178
676219687039057920,30175,74480
676215927814406144,558,1691
676191832485810177,1003,2223
676146341966438401,643,1867
676121918416756736,1126,2104
676101918813499392,1133,2752
676098748976615425,1378,2924
676089483918516224,425,1274
675898130735476737,556,1566
675891555769696257,828,2065
675888385639251968,930,2308
675878199931371520,1359,4069
675870721063669760,550,1579
675853064436391936,1253,2609
675849018447167488,139,915
675845657354215424,851,2206
675822767435051008,519,1478
675820929667219457,229,1016
675798442703122432,3307,9957
675781562965868544,453,1582
675740360753160193,330,1131
675710890956750848,788,1833
675707330206547968,662,1914
675706639471788032,92,626
675534494439489536,398,1775
675531475945709568,369,1152
675522403582218240,279,1010
675517828909424640,451,1250
675501075957489664,5643,16652
675497103322386432,1248,3036
675489971617296384,575,1255
675483430902214656,946,1789
675432746517426176,551,1473
675372240448454658,499,1634
675362609739206656,223,1020
675354435921575936,16208,31497
675349384339542016,2190,3792
675334060156301312,1242,2672
675166823650848770,1532,3450
675153376133427200,2487,6040
675149409102012420,1625,3629
675147105808306176,223,912
675146535592706048,285,1141
675145476954566656,862,2060
675135153782571009,465,1264
675113801096802304,759,1881
675111688094527488,243,927
675109292475830276,1094,2704
675047298674663426,309,1032
675015141583413248,1140,2612
675006312288268288,213,946
675003128568291329,450,1508
674999807681908736,1066,2166
674805413498527744,343,832
674800520222154752,819,2908
674793399141146624,1047,2424
674790488185167872,241,1067
674788554665512960,203,787
674781762103414784,1150,1939
674774481756377088,452,1073
674767892831932416,752,1760
674764817387900928,229,767
674754018082705410,426,1321
674752233200820224,447,1415
674743008475090944,527,1348
674742531037511680,49,466
674739953134403584,374,1059
674737130913071104,84,622
674690135443775488,455,1105
674670581682434048,621,1554
674664755118911488,238,884
674646392044941312,472,1385
674644256330530816,260,996
674638615994089473,560,1632
674632714662858753,552,1453
674606911342424069,95,905
674468880899788800,1950,5995
674447403907457024,344,1027
674436901579923456,369,1075
674422304705744896,522,1377
674416750885273600,131,666
674410619106390016,441,1157
674394782723014656,551,1463
674372068062928900,304,824
674330906434379776,72,545
674318007229923329,500,1362
674307341513269249,6680,10939
674291837063053312,5619,14152
674271431610523648,703,1513
674269164442398721,221,882
674265582246694913,806,1578
674262580978937856,433,1261
674255168825880576,521,1409
674082852460433408,162,734
674075285688614912,272,956
674063288070742018,2101,6134
674053186244734976,1239,3169
674051556661161984,468,1396
674045139690631169,612,1352
674042553264685056,121,691
674038233588723717,401,1066
674036086168010753,197,821
674024893172875264,1172,1710
674019345211760640,290,1085
674014384960745472,609,1500
674008982932058114,339,1151
673956914389192708,914,1881
673919437611909120,354,1124
673906403526995968,1558,3049
673887867907739649,243,905
673716320723169284,715,2965
673715861853720576,1972,3408
673711475735838725,285,1002
673709992831262724,260,804
673708611235921920,274,1032
673707060090052608,376,1061
673705679337693185,391,1214
673700254269775872,541,1372
673697980713705472,1880,3811
673689733134946305,616,1668
673688752737402881,474,1215
673686845050527744,414,1380
673680198160809984,442,1316
673662677122719744,351,1203
673656262056419329,226,692
673636718965334016,344,1058
673612854080196609,686,1537
673583129559498752,344,1148
673580926094458881,263,799
673576835670777856,540,1333
673363615379013632,290,985
673359818736984064,643,1392
673355879178194945,549,1444
673352124999274496,516,1596
673350198937153538,199,722
673345638550134785,1205,2412
673343217010679808,258,930
673342308415348736,549,1218
673320132811366400,7513,12895
673317986296586240,244,845
673295268553605120,3025,7209
673270968295534593,347,1035
673240798075449344,688,1370
673213039743795200,799,2151
673148804208660480,598,1627
672997845381865473,677,1888
672995267319328768,273,910
672988786805112832,272,950
672984142909456390,517,1208
672980819271634944,961,1745
672975131468300288,859,1605
672970152493887488,340,915
672968025906282496,517,1270
672964561327235073,614,1368
672902681409806336,470,1314
672898206762672129,403,866
672884426393653248,805,1479
672877615439593473,335,994
672834301050937345,538,1255
672828477930868736,464,1202
672640509974827008,300,943
672622327801233409,464,1242
672614745925664768,553,1176
672609152938721280,372,1068
672604026190569472,383,1061
672594978741354496,586,1279
672591762242805761,322,916
672591271085670400,177,695
672538107540070400,345,990
672523490734551040,160,606
672488522314567680,414,1066
672482722825261057,569,1079
672481316919734272,123,690
672475084225949696,669,1390
672466075045466113,508,1299
672272411274932228,3200,6176
672267570918129665,589,1426
672264251789176834,323,1088
672256522047614977,1464,2702
672254177670729728,706,1379
672248013293752320,570,1666
672245253877968896,147,657
672239279297454080,306,861
672231046314901505,958,1748
672222792075620352,203,756
672205392827572224,1097,2164
672169685991993344,352,980
672160042234327040,339,840
672139350159835138,657,1666
672125275208069120,1086,2286
672095186491711488,353,962
672082170312290304,346,905
672068090318987265,489,1242
671896809300709376,3981,8146
671891728106971137,543,1260
671882082306625538,1321,3310
671879137494245376,635,1352
671874878652489728,523,1200
671866342182637568,470,1076
671855973984772097,417,864
671789708968640512,3298,6759
671768281401958400,473,1149
671763349865160704,858,1602
671744970634719232,721,1298
671743150407421952,226,723
671735591348891648,721,1385
671729906628341761,4139,8128
671561002136281088,6883,12226
671550332464455680,201,868
671547767500775424,564,1291
671544874165002241,999,1876
671542985629241344,536,1045
671538301157904385,369,893
671536543010570240,386,1116
671533943490011136,548,980
671528761649688577,247,807
671520732782923777,503,1338
671518598289059840,283,910
671511350426865664,671,1528
671504605491109889,3380,6685
671497587707535361,425,884
671488513339211776,453,960
671486386088865792,184,556
671485057807351808,223,730
671390180817915904,708,1379
671362598324076544,286,1060
671357843010908160,147,384
671355857343524864,113,465
671347597085433856,408,919
671186162933985280,199,701
671182547775299584,320,1073
671166507850801152,330,837
671163268581498880,1039,1571
671159727754231808,76,353
671154572044468225,207,682
671151324042559489,143,638
671147085991960577,204,640
671141549288370177,621,1105
671138694582165504,378,882
671134062904504320,183,714
671122204919246848,2383,3337
671115716440031232,739,1305
671109016219725825,417,1097
670995969505435648,280,1063
670842764863651840,8259,23600
670840546554966016,183,562
670838202509447168,656,1064
670833812859932673,116,423
670832455012716544,206,701
670826280409919488,3860,5282
670823764196741120,176,741
670822709593571328,91,581
670815497391357952,1463,3039
670811965569282048,257,1078
670807719151067136,465,1116
670804601705242624,911,1871
670803562457407488,84,329
670797304698376195,224,707
670792680469889025,260,788
670789397210615808,224,633
670786190031921152,193,573
670783437142401025,365,791
670782429121134593,730,1485
670780561024270336,275,760
670778058496974848,70,319
670764103623966721,400,1038
670755717859713024,103,424
670733412878163972,489,917
670727704916926465,338,798
670717338665226240,458,1140
670704688707301377,354,739
670691627984359425,231,565
670679630144274432,269,719
670676092097810432,39,237
670668383499735048,4760,10206
670474236058800128,704,1448
670468609693655041,82,341
670465786746662913,517,931
670452855871037440,194,528
670449342516494336,618,1153
670444955656130560,1883,6439
670442337873600512,189,621
670435821946826752,487,1011
670434127938719744,614,1346
670433248821026816,106,316
670428280563085312,585,1322
670427002554466305,150,498
670421925039075328,601,1251
670420569653809152,299,592
670417414769758208,306,547
670411370698022913,845,1934
670408998013820928,208,531
670403879788544000,144,408
670385711116361728,193,541
670374371102445568,255,718
670361874861563904,62,316
670338931251150849,102,408
670319130621435904,1158,3722
670303360680108032,124,416
670290420111441920,269,666
670093938074779648,316,986
670086499208155136,241,668
670079681849372674,1161,2121
670073503555706880,748,1493
670069087419133954,225,596
670061506722140161,315,729
670055038660800512,310,637
670046952931721218,162,619
670040295598354432,105,721
670037189829525505,258,568
670003130994700288,85,315
669993076832759809,79,310
669972011175813120,148,424
669970042633789440,55,289
669942763794931712,151,482
669926384437997569,92,360
669923323644657664,53,225
669753178989142016,376,772
669749430875258880,63,253
669684865554620416,86,493
669683899023405056,102,370
669682095984410625,128,340
669680153564442624,268,640
669661792646373376,410,774
669625907762618368,1712,3366
669603084620980224,343,912
669597912108789760,142,491
669583744538451968,877,1429
669573570759163904,132,419
669571471778410496,967,1523
669567591774625800,53,226
669564461267722241,117,373
669393256313184256,70,344
669375718304980992,690,1270
669371483794317312,171,475
669367896104181761,143,440
669363888236994561,216,596
669359674819481600,114,354
669354382627049472,1218,2579
669353438988365824,247,602
669351434509529089,170,413
669328503091937280,398,974
669327207240699904,114,551
669324657376567296,197,477
669216679721873412,386,1145
669214165781868544,151,420
669203728096960512,444,959
669037058363662336,297,627
669015743032369152,354,711
669006782128353280,233,553
669000397445533696,6050,20000
668994913074286592,213,423
668992363537309700,322,716
668989615043424256,314,643
668988183816871936,437,864
668986018524233728,156,528
668981893510119424,286,516
668979806671884288,331,765
668975677807423489,553,1245
668967877119254528,21,138
668960084974809088,230,674
668955713004314625,67,264
668932921458302977,55,250
668902994700836864,96,303
668892474547511297,142,383
668872652652679168,288,506
668852170888998912,152,433
668826086256599040,127,418
668815180734689280,250,536
668779399630725120,350,677
668655139528511488,207,500
668645506898350081,503,836
668643542311546881,502,836
668641109086707712,514,1020
668636665813057536,468,995
668633411083464705,1525,2669
668631377374486528,302,678
668627278264475648,108,302
668625577880875008,121,365
668623201287675904,714,1362
668620235289837568,38,190
668614819948453888,302,589
668587383441514497,1018,1590
668567822092664832,49,231
668544745690562560,215,490
668542336805281792,200,433
668537837512433665,67,243
668528771708952576,211,442
668507509523615744,98,310
668496999348633600,124,390
668484198282485761,221,411
668480044826800133,139,438
668466899341221888,486,852
668297328638447616,282,600
668291999406125056,29,231
668286279830867968,130,481
668274247790391296,222,783
668268907921326080,222,531
668256321989451776,569,1233
668248472370458624,454,924
668237644992782336,2688,5903
668226093875376128,97,285
668221241640230912,187,494
668204964695683073,185,532
668190681446379520,190,617
668171859951755264,183,464
668154635664932864,295,475
668142349051129856,265,550
668113020489474048,224,640
667937095915278337,755,1193
667924896115245057,108,281
667915453470232577,53,199
667911425562669056,282,470
667902449697558528,360,820
667886921285246976,1023,1783
667885044254572545,448,780
667878741721415682,112,375
667873844930215936,384,599
667866724293877760,978,2886
667861340749471744,74,231
667832474953625600,59,283
667806454573760512,465,1010
667801013445750784,92,314
667793409583771648,312,670
667782464991965184,233,395
667773195014021121,52,223
667766675769573376,204,421
667728196545200128,143,362
667724302356258817,306,459
667550904950915073,32,0
667550882905632768,32,0
667549055577362432,2129,5504
667546741521195010,116,325
667544320556335104,496,818
667538891197542400,61,196
667534815156183040,495,781
667530908589760512,224,447
667524857454854144,1057,1615
667517642048163840,181,351
667509364010450944,2011,6475
667502640335572993,212,515
